id,address,lat,lon,damage_str,structure_type,target
5847027014,1534 MORADA PL ALTADENA CA 91001,34.1792344,-118.11884772,No Damage,Single Residence,0.0
5840007020,444 E MARIPOSA ST ALTADENA CA 91001,34.19012783,-118.1400747,Destroyed (>50%),Single Residence,1.0
4415018163,17352 W SUNSET BLVD NO 703 LOS ANGELES CA 90272,34.03969698,-118.55298564,Affected (1-9%),Multiple Residence,0.0
5751001004,1626 N ALTADENA DR PASADENA CA 91107,34.17400778,-118.09753687,Destroyed (>50%),Single Residence,1.0
4452023015,22605 PACIFIC COAST HWY MALIBU CA 90265,34.04019953,-118.66739351,No Damage,Single Residence,0.0
4423026033,821 ILIFF ST LOS ANGELES CA 90272,34.04418277,-118.51864946,Destroyed (>50%),Single Residence,1.0
5863029003,601 COATE CT ALTADENA CA 91001,34.21009831,-118.15474171,No Damage,Single Residence,0.0
5842004003,921 ATHENS ST ALTADENA CA 91001,34.19721529,-118.13054952,Destroyed (>50%),Single Residence,1.0
5828008007,2638 CALANDA AVE ALTADENA CA 91001,34.19077331,-118.15737018,No Damage,Single Residence,0.0
4415011006,16823 BOLLINGER DR LOS ANGELES CA 90272,34.0449566,-118.5461335,Destroyed (>50%),Single Residence,1.0
5828026007,464 ROYCE ST ALTADENA CA 91001,34.18842672,-118.16049351,No Damage,Single Residence,0.0
5841029007,2768 SANTA ROSA AVE ALTADENA CA 91001,34.19237957,-118.13426137,Destroyed (>50%),Single Residence,1.0
5853020009,1405 VALENCIA AVE PASADENA CA 91104,34.17038181,-118.09978761,No Damage,Single Residence,0.0
5827016015,340 CROSBY ST ALTADENA CA 91001,34.18469082,-118.15793983,Destroyed (>50%),Single Residence,1.0
4451022016,21335 RAMBLA VISTA MALIBU CA 90265,34.03820699,-118.63893193,Destroyed (>50%),Single Residence,1.0
4419013034,16601 MARQUEZ AVE NO 103 PACIFIC PALISADES CA 90272,34.04847808,-118.54356698,Destroyed (>50%),Multiple Residence,1.0
4411008018,750 OCAMPO DR LOS ANGELES CA 90272,34.04190266,-118.52151425,Destroyed (>50%),Single Residence,1.0
5844027021,1567 E ALTADENA DR ALTADENA CA 91001,34.19087581,-118.11841726,Destroyed (>50%),Single Residence,1.0
5825005046,305 W MONTANA ST PASADENA CA 91103,34.18113541,-118.1572287,No Damage,Single Residence,0.0
5751007021,2751 WOODLYN RD PASADENA CA 91107,34.1670546,-118.09342907,No Damage,Single Residence,0.0
5840002003,2630 CATHERINE RD ALTADENA CA 91001,34.18971084,-118.13396035,Affected (1-9%),Single Residence,0.0
5751004003,2654 MEGUIAR DR PASADENA CA 91107,34.17058013,-118.09703378,Destroyed (>50%),Single Residence,1.0
4419017033,17042 BOLLINGER DR LOS ANGELES CA 90272,34.0430225,-118.54991197,Destroyed (>50%),Single Residence,1.0
4425016002,1301 AMALFI DR LOS ANGELES CA 90272,34.05352049,-118.5053446,No Damage,Single Residence,0.0
5763021031,715 WOODLAND DR SIERRA MADRE CA 91024,34.17351697,-118.04292573,No Damage,Single Residence,0.0
4419014003,16633 MARQUEZ TER LOS ANGELES CA 90272,34.04859945,-118.54449372,Minor (10-25%),Single Residence,0.0
4423024017,14511 W SUNSET BLVD LOS ANGELES CA 90272,34.04552096,-118.5156083,Destroyed (>50%),Single Residence,1.0
4415006023,16638 MARQUEZ AVE LOS ANGELES CA 90272,34.04787597,-118.54447389,Destroyed (>50%),Nonresidential Commercial,1.0
5846001010,1120 BEVERLY WAY ALTADENA CA 91001,34.18652812,-118.12748916,Destroyed (>50%),Single Residence,1.0
4412024024,15313 VIA DE LAS OLAS LOS ANGELES CA 90272,34.03594377,-118.52857344,Destroyed (>50%),Single Residence,1.0
4431012041,17205 AVENIDA DE LA HERRADURA LOS ANGELES CA 90272,34.07769294,-118.56054718,No Damage,Single Residence,0.0
4414016014,556 BIENVENEDA AVE LOS ANGELES CA 90272,34.04564316,-118.5400063,Minor (10-25%),Single Residence,0.0
4414024002,378 N LAS CASAS AVE LOS ANGELES CA 90272,34.04318307,-118.54321614,Destroyed (>50%),Single Residence,1.0
5846006045,2550 MORSLAY RD ALTADENA CA 91001,34.18957244,-118.11315417,Destroyed (>50%),Single Residence,1.0
4425012009,13701 W SUNSET BLVD LOS ANGELES CA 90272,34.05095356,-118.50551384,No Damage,,0.0
4420024038,16680 CHARMEL LANE PACIFIC PALISADES 90272,34.05740438,-118.54742588,Affected (1-9%),Single Residence,0.0
5845001017,1014 E ALTADENA DR ALTADENA CA 91001,34.19007862,-118.12964354,Destroyed (>50%),Nonresidential Commercial,1.0
5835019023,2217 NAVARRO AVE ALTADENA CA 91001,34.18389269,-118.15424014,Destroyed (>50%),Single Residence,1.0
5829036012,438 W MENDOCINO ST ALTADENA CA 91001,34.19377486,-118.15757519,Destroyed (>50%),Single Residence,1.0
5846016015,2495 PAGE DR ALTADENA CA 91001,34.18820545,-118.12030032,Destroyed (>50%),Single Residence,1.0
5846002027,1201 BEVERLY WAY ALTADENA CA 91001,34.18732521,-118.12615069,Destroyed (>50%),Single Residence,1.0
4431016013,1425 CALLE DEL JONELLA LOS ANGELES CA 90272,34.07594689,-118.56934279,No Damage,Single Residence,0.0
5844004026,2772 LAKE AVE ALTADENA CA 91001,34.1933185,-118.13091426,Destroyed (>50%),Single Residence,1.0
4411009016,720 CHAPALA DR LOS ANGELES CA 90272,34.04083537,-118.52162763,Destroyed (>50%),Single Residence,1.0
4412025026,15218 FRIENDS ST LOS ANGELES CA 90272,34.03417175,-118.52712464,Destroyed (>50%),Single Residence,1.0
4431041005,1626 CHASTAIN PKWY E LOS ANGELES CA 90272,34.07573433,-118.54878089,Destroyed (>50%),Single Residence,1.0
4451002008,21562 PACIFIC COAST HWY MALIBU CA 90265,34.03820663,-118.64484747,Destroyed (>50%),Single Residence,1.0
5839003003,2335 SANTA ANITA AVE ALTADENA CA 91001,34.18571852,-118.14141844,No Damage,Single Residence,0.0
5863023038,822 W GABRIELINO CT ALTADENA CA 91001,34.20880528,-118.16011763,No Damage,Single Residence,0.0
4414002006,781 WILDOMAR LOS ANGELES CA 90272,34.04830635,-118.53544525,Affected (1-9%),Single Residence,0.0
4416006065,501 PALISADES DR NO 305 LOS ANGELES CA 90272,34.04484635,-118.55302776,Destroyed (>50%),Multiple Residence,1.0
4415018071,17366 W SUNSET BLVD NO 404 LOS ANGELES CA 90272,34.03969698,-118.55298564,Affected (1-9%),Multiple Residence,0.0
5760032020,1623 HASTINGS HEIGHTS LN PASADENA CA 91107,34.1752683,-118.07704107,No Damage,Single Residence,0.0
4413014003,15912 W SUNSET BLVD LOS ANGELES CA 90272,34.04851003,-118.53387216,No Damage,Multiple Residence,0.0
4415001034,601 BAYLOR ST LOS ANGELES CA 90272,34.04618162,-118.54339593,Destroyed (>50%),Single Residence,1.0
4412013005,616 HAVERFORD AVE LOS ANGELES CA 90272,34.04121184,-118.52957201,Destroyed (>50%),Single Residence,1.0
4431010023,1500 PALISADES DR LOS ANGELES CA 90272,34.076345,-118.56354984,No Damage,Multiple Residence,0.0
4412012004,616 VIA DE LA PAZ LOS ANGELES CA 90272,34.04081847,-118.52835877,Destroyed (>50%),Single Residence,1.0
5829018033,255 W MARIPOSA ST ALTADENA CA 91001,34.1943629,-118.1532272,Destroyed (>50%),Single Residence,1.0
4431027045,2026 PALISADES DR LOS ANGELES CA 90272,34.07367694,-118.5535887,Affected (1-9%),Multiple Residence,0.0
5845012012,1000 BOSTON ST ALTADENA CA 91001,34.18191362,-118.12977447,Destroyed (>50%),Single Residence,1.0
4420027017,16735 CHARMEL LN LOS ANGELES CA 90272,34.05853675,-118.5496004,No Damage,Single Residence,0.0
5835033015,238 E MENDOCINO ST ALTADENA CA 91001,34.18910796,-118.14465072,Destroyed (>50%),Single Residence,1.0
4420006011,1137 EL MEDIO AVE LOS ANGELES CA 90272,34.05413325,-118.53219525,No Damage,Single Residence,0.0
5829024031,641 DEVIRIAN PL ALTADENA CA 91001,34.19777312,-118.1601551,No Damage,Single Residence,0.0
4431012015,1804 MICHAEL LN LOS ANGELES CA 90272,34.07829199,-118.56000092,Destroyed (>50%),Single Residence,1.0
4415014003,16855 LIVORNO DR LOS ANGELES CA 90272,34.04405297,-118.54621972,Destroyed (>50%),Single Residence,1.0
4420024026,1175 LACHMAN LN LOS ANGELES CA 90272,34.05715658,-118.54672902,Destroyed (>50%),Single Residence,1.0
5763011042,259 1/2 STURTEVANT DR SIERRA MADRE CA 91024,34.16924418,-118.04725983,No Damage,Single Residence,0.0
4412020003,15211 EARLHAM ST LOS ANGELES CA 90272,34.03666523,-118.52559135,Destroyed (>50%),Single Residence,1.0
4443004006,18453 CLIFFTOP WAY MALIBU CA 90265,34.04456169,-118.57805887,Destroyed (>50%),Single Residence,1.0
5832008019,3151 GRANDEUR AVE ALTADENA CA 91001,34.19896817,-118.15197965,Destroyed (>50%),Single Residence,1.0
4423008022,14612 BESTOR BLVD LOS ANGELES CA 90272,34.05123758,-118.51859624,Destroyed (>50%),Single Residence,1.0
4420025010,16716 CHARMEL LN LOS ANGELES CA 90272,34.05758099,-118.54933927,No Damage,Single Residence,0.0
5830003015,3737 CANYON CREST RD ALTADENA CA 91001,34.20706099,-118.16294249,No Damage,Single Residence,0.0
4420030003,16821 CHARMEL LN LOS ANGELES CA 90272,34.06158459,-118.55128038,No Damage,Single Residence,0.0
4415004003,16763 W SUNSET BLVD LOS ANGELES CA 90272,34.04464431,-118.54415442,Destroyed (>50%),Single Residence,1.0
4431035001,1475 CHASTAIN PKWY W LOS ANGELES CA 90272,34.07629463,-118.55342667,No Damage,Single Residence,0.0
5845019019,2345 LAKE AVE ALTADENA CA 91001,34.18665501,-118.13188528,Destroyed (>50%),Nonresidential Commercial,1.0
5835003010,69 W MARIPOSA ST ALTADENA CA 91001,34.19272924,-118.14987497,Destroyed (>50%),Single Residence,1.0
4412001034,15500 W SUNSET BLVD NO 303 LOS ANGELES CA 90272,34.04814786,-118.52852638,Affected (1-9%),Multiple Residence,0.0
4412019005,544 SWARTHMORE AVE LOS ANGELES CA 90272,34.03904146,-118.52749475,Destroyed (>50%),Single Residence,1.0
5829041005,2751 GLENROSE AVE ALTADENA CA 91001,34.1921521,-118.15263349,Destroyed (>50%),Single Residence,1.0
5843030018,1276 RUBIO VISTA RD ALTADENA CA 91001,34.20180969,-118.12307283,Destroyed (>50%),Single Residence,1.0
4443010007,259 SURFVIEW DR LOS ANGELES CA 90272,34.04520207,-118.5681976,No Damage,Single Residence,0.0
5829021019,466 W TERRACE ST ALTADENA CA 91001,34.19636823,-118.15651986,Destroyed (>50%),Single Residence,1.0
4491004012,3597 MANDEVILLE CANYON ROAD LOS ANGELES CA 90049,34.11442628,-118.5011545,No Damage,Single Residence,0.0
4422021003,1161 VIA DE LA PAZ LOS ANGELES CA 90272,34.05074655,-118.52651161,Destroyed (>50%),Single Residence,1.0
5844003038,2660 LAKE AVE NO 7 ALTADENA CA 91001,34.19155624,-118.13062547,Destroyed (>50%),Multiple Residence,1.0
4415018133,17352 W SUNSET BLVD NO 203 LOS ANGELES CA 90272,34.03969698,-118.55298564,Affected (1-9%),Multiple Residence,0.0
4415018101,17350 W SUNSET BLVD NO 503 LOS ANGELES CA 90272,34.03969698,-118.55298564,Affected (1-9%),Multiple Residence,0.0
4420006029,1070 PALISAIR PL LOS ANGELES CA 90272,34.053479,-118.53185109,Affected (1-9%),Single Residence,0.0
5835034015,2690 VISSCHER PL ALTADENA CA 91001,34.18999232,-118.14384061,Destroyed (>50%),Single Residence,1.0
5835003003,2725 FAIR OAKS AVE ALTADENA CA 91001,34.1922666,-118.14879564,Destroyed (>50%),Single Residence,1.0
5857035011,1723 OUTPOST LN PASADENA CA 91107,34.17820711,-118.09137091,No Damage,Single Residence,0.0
5847026900,1605 MORADA PL ALTADENA CA 91001,34.18017633,-118.11712066,No Damage,,0.0
4419007049,934 GLENHAVEN DR LOS ANGELES CA 90272,34.05209775,-118.54523499,Destroyed (>50%),Single Residence,1.0
4420014001,953 CHATTANOOGA AVE LOS ANGELES CA 90272,34.05223975,-118.54357036,No Damage,Single Residence,0.0
5751021905,2986 NEW YORK DR PASADENA CA 91107,34.17024794,-118.09299271,Destroyed (>50%),Infrastructure,1.0
4415011004,16835 BOLLINGER DR LOS ANGELES CA 90272,34.04482292,-118.54649561,Minor (10-25%),Single Residence,0.0
4443005019,3809 CASTLEROCK RD MALIBU CA 90265,34.04454719,-118.5744752,Affected (1-9%),Single Residence,0.0
4423019019,947 GALLOWAY ST LOS ANGELES CA 90272,34.04684092,-118.52131801,Destroyed (>50%),Single Residence,1.0
5857024017,2322 MIDWICK DR ALTADENA CA 91001,34.18362975,-118.10385474,No Damage,Single Residence,0.0
5759007012,1585 RIVIERA DR PASADENA CA 91107,34.17388158,-118.07375967,No Damage,Single Residence,0.0
5841025006,2831 SAINT JAMES PL ALTADENA CA 91001,34.19356709,-118.1359828,Destroyed (>50%),Single Residence,1.0
4419008018,935 CHATTANOOGA AVE LOS ANGELES CA 90272,34.05129088,-118.54411765,No Damage,Single Residence,0.0
5828008006,2621 OLIVE AVE ALTADENA CA 91001,34.19067129,-118.15704534,Affected (1-9%),Single Residence,0.0
5833023022,268 E PALM ST ALTADENA CA 91001,34.19462407,-118.14134785,Destroyed (>50%),Single Residence,1.0
4492029012,2669 MANDEVILLE CANYON RD LOS ANGELES CA 90049,34.08677522,-118.50571792,No Damage,Single Residence,0.0
4415027005,393 N LAS CASAS AVE LOS ANGELES CA 90272,34.04375648,-118.54367143,Destroyed (>50%),Single Residence,1.0
5854010028,1749 VERANADA AVE ALTADENA CA 91001,34.17651314,-118.09939409,No Damage,Single Residence,0.0
5832010031,3022 GRANDEUR AVE ALTADENA CA 91001,34.19669249,-118.1522374,No Damage,Single Residence,0.0
5860022025,2335 KINCLAIR DR PASADENA CA 91107,34.18280422,-118.08959958,No Damage,Single Residence,0.0
5840014045,760 E MARIPOSA ST NO C ALTADENA CA 91001,34.18792058,-118.13362587,Destroyed (>50%),Multiple Residence,1.0
5835019006,2249 NAVARRO AVE ALTADENA CA 91001,34.18429316,-118.15396106,Destroyed (>50%),Single Residence,1.0
4413004012,16054 TEMECULA ST LOS ANGELES CA 90272,34.04603749,-118.53691514,Destroyed (>50%),Single Residence,1.0
4443004038,3741 MALIBU VISTA DR MALIBU CA 90265,34.04395158,-118.57723468,Destroyed (>50%),Single Residence,1.0
4423011029,,34.04831132,-118.51956128,Destroyed (>50%),Single Residence,1.0
5832016016,3065 FAIR OAKS AVE ALTADENA CA 91001,34.19775775,-118.14623765,Destroyed (>50%),Single Residence,1.0
5863024003,816 W HERITAGE OAK CT ALTADENA CA 91001,34.20941277,-118.1596475,No Damage,Single Residence,0.0
5841004022,589 ATHENS ST ALTADENA CA 91001,34.19764737,-118.13294437,Destroyed (>50%),Single Residence,1.0
4443006044,3730 MALIBU VISTA DR MALIBU CA 90265,34.04371769,-118.5766157,Affected (1-9%),Single Residence,0.0
4414025007,542 N LAS CASAS AVE LOS ANGELES CA 90272,34.04512554,-118.54302274,Destroyed (>50%),Single Residence,1.0
5845004008,930 MARCHETA ST ALTADENA CA 91001,34.18731987,-118.13069758,Destroyed (>50%),Single Residence,1.0
4415018037,17368 W SUNSET BLVD NO 301 LOS ANGELES CA 90272,34.03969698,-118.55298564,Affected (1-9%),Multiple Residence,0.0
5863029017,633 COATE CT ALTADENA CA 91001,34.21002688,-118.1559566,Affected (1-9%),Single Residence,0.0
5758001904,1150 SIERRA MADRE VILLA AVE PASADENA CA 91107,34.16517472,-118.07942251,No Damage,Nonresidential Commercial,0.0
5832013002,15 W ALTADENA DR ALTADENA CA 91001,34.19491651,-118.14762922,Destroyed (>50%),Single Residence,1.0
5847005037,2268 MAR VISTA AVE ALTADENA CA 91001,34.1848404,-118.12700754,Destroyed (>50%),Single Residence,1.0
5860026025,1190 HARTWOOD POINT DR PASADENA CA 91107,34.16566368,-118.08327826,No Damage,Single Residence,0.0
5846021020,1505 CARROLL DR ALTADENA CA 91001,34.18691589,-118.11955311,Destroyed (>50%),Single Residence,1.0
5835004030,79 W MARIPOSA ST ALTADENA CA 91001,34.19277389,-118.15001537,Destroyed (>50%),Single Residence,1.0
5831014010,3528 MCNALLY AVE ALTADENA CA 91001,34.20455392,-118.14129128,Destroyed (>50%),Single Residence,1.0
5828020013,209 MOUNTAIN VIEW ST ALTADENA CA 91001,34.18877303,-118.15485277,Destroyed (>50%),Single Residence,1.0
5833016007,82 E LAS FLORES DR ALTADENA CA 91001,34.19842099,-118.14359504,Destroyed (>50%),Single Residence,1.0
5832004015,3262 OLIVE AVE ALTADENA CA 91001,34.20082426,-118.15166942,Destroyed (>50%),Single Residence,1.0
5825001044,381 LAUN ST ALTADENA CA 91001,34.18206849,-118.15880421,No Damage,Single Residence,0.0
5843025006,1784 SKYVIEW DR ALTADENA CA 91001,34.19440305,-118.11349054,Affected (1-9%),Single Residence,0.0
4443007002,18309 COASTLINE DR MALIBU CA 90265,34.04264656,-118.57402537,Destroyed (>50%),Single Residence,1.0
4409021006,835 GREENTREE RD LOS ANGELES CA 90272,34.04449005,-118.51606745,No Damage,Single Residence,0.0
5841012013,471 E POPPYFIELDS DR ALTADENA CA 91001,34.19580011,-118.13624955,Destroyed (>50%),Single Residence,1.0
5860003019,2185 BRAMBLING LN PASADENA CA 91107,34.18123662,-118.08670882,Destroyed (>50%),Single Residence,1.0
5835031013,112 E HARRIET ST ALTADENA CA 91001,34.18932337,-118.14719205,Destroyed (>50%),Single Residence,1.0
4431008074,1435 PALISADES DR LOS ANGELES CA 90272,34.07275337,-118.56421774,Destroyed (>50%),Multiple Residence,1.0
4416023054,17339 TRAMONTO DR NO 303 LOS ANGELES CA 90272,34.04114421,-118.55547548,Destroyed (>50%),Multiple Residence,1.0
4431011014,17158 AVENIDA DE LA HERRADURA LOS ANGELES CA 90272,34.07640949,-118.55987448,No Damage,Single Residence,0.0
4443005012,18319 CLIFFTOP WAY MALIBU CA 90265,34.045999,-118.57501923,Destroyed (>50%),Single Residence,1.0
5844001013,943 E ALTADENA DR ALTADENA CA 91001,34.19082748,-118.13035606,Destroyed (>50%),Nonresidential Commercial,1.0
4414014024,631 LAS LOMAS AVE LOS ANGELES CA 90272,34.04676982,-118.53955216,Destroyed (>50%),Single Residence,1.0
5844003037,2660 LAKE AVE NO 8 ALTADENA CA 91001,34.19155624,-118.13062547,Destroyed (>50%),Multiple Residence,1.0
4492023015,2642 CORDELIA RD LOS ANGELES CA 90049,34.0851201,-118.50695858,No Damage,Single Residence,0.0
5844014027,1125 RUBIO ST ALTADENA CA 91001,34.19205653,-118.12749025,Destroyed (>50%),Single Residence,1.0
5844013009,2875 HOLLISTON AVE ALTADENA CA 91001,34.19271447,-118.12358858,No Damage,Single Residence,0.0
4416008029,,34.04004304,-118.55712927,Destroyed (>50%),,1.0
5857025011,2266 MIDWICK DR ALTADENA CA 91001,34.18338801,-118.10470636,No Damage,Single Residence,0.0
4431017019,17420 VEREDA DE LA MONTURA PACIFIC PALISADES CA 90272,34.07875544,-118.56819111,Destroyed (>50%),Single Residence,1.0
5829041009,2785 GLENROSE AVE ALTADENA CA 91001,34.19266586,-118.15239594,Destroyed (>50%),Single Residence,1.0
4413009016,424 ARBRAMAR AVE LOS ANGELES CA 90272,34.04103407,-118.53622911,Affected (1-9%),Single Residence,0.0
5829040008,2759 GLEN AVE ALTADENA CA 91001,34.19279477,-118.1536028,No Damage,Single Residence,0.0
5833015040,3130 FAIR OAKS AVE ALTADENA CA 91001,34.19846618,-118.14497941,Destroyed (>50%),Single Residence,1.0
4431036006,16706 CALLE ARBOLADA LOS ANGELES CA 90272,34.07444084,-118.55086033,No Damage,Single Residence,0.0
4453032005,1600 S MONTE VIENTO ST MALIBU CA 90265,34.06789389,-118.6501166,Destroyed (>50%),Single Residence,1.0
4422016019,1355 MONUMENT ST LOS ANGELES CA 90272,34.05364745,-118.52488642,Destroyed (>50%),Single Residence,1.0
5863031016,3905 CHAPMAN CT ALTADENA CA 91001,34.21236614,-118.15788563,No Damage,Single Residence,0.0
4413017009,500 EL MEDIO AVE LOS ANGELES CA 90272,34.04194608,-118.53442272,Minor (10-25%),Single Residence,0.0
4416019024,758 PASEO MIRAMAR LOS ANGELES CA 90272,34.04835153,-118.55661501,Destroyed (>50%),Single Residence,1.0
4415018031,17368 W SUNSET BLVD NO 201 LOS ANGELES CA 90272,34.03969698,-118.55298564,Affected (1-9%),Multiple Residence,0.0
4411011037,549 FRONTERA DR LOS ANGELES CA 90272,34.03931552,-118.52217981,Destroyed (>50%),Single Residence,1.0
5840010006,571 E MENDOCINO ST ALTADENA CA 91001,34.18800238,-118.13761731,No Damage,Single Residence,0.0
5845017014,835 E MARIPOSA ST ALTADENA CA 91001,34.18831914,-118.13219537,Destroyed (>50%),Nonresidential Commercial,1.0
5846011042,1368 EL CORTO DR ALTADENA CA 91001,34.18908465,-118.12221439,Destroyed (>50%),Single Residence,1.0
5833004009,3227 ALACA DR ALTADENA CA 91001,34.19923804,-118.13780398,Destroyed (>50%),Single Residence,1.0
4431010037,1528 PALISADES DR LOS ANGELES CA 90272,34.076345,-118.56354984,No Damage,Multiple Residence,0.0
4422007025,1317 BEREA PL LOS ANGELES CA 90272,34.05317917,-118.52093024,Destroyed (>50%),Single Residence,1.0
4413005015,568 ALMAR AVE LOS ANGELES CA 90272,34.04398748,-118.53650505,Affected (1-9%),Single Residence,0.0
4431039010,,34.07703606,-118.54612838,No Damage,Infrastructure,0.0
4423016061,15330 ALBRIGHT ST NO 104 LOS ANGELES CA 90272,34.04834526,-118.52570468,Destroyed (>50%),Multiple Residence,1.0
5844025009,1574 E LOMA ALTA DR ALTADENA CA 91001,34.19399425,-118.11753687,No Damage,Single Residence,0.0
4431013003,17248 AVENIDA DE LA HERRADURA LOS ANGELES CA 90272,34.07812345,-118.56200222,No Damage,Single Residence,0.0
5751021034,1514 CREEKSIDE CT NO A PASADENA CA 91107,34.1734687,-118.09645234,Destroyed (>50%),Multiple Residence,1.0
5843011010,3302 ALEGRE LN ALTADENA CA 91001,34.20012667,-118.12493007,Destroyed (>50%),Single Residence,1.0
5827015030,2400 GRANDEUR AVE ALTADENA CA 91001,34.18698853,-118.15651204,No Damage,Single Residence,0.0
4425011003,1016 AMALFI DR LOS ANGELES CA 90272,34.04701347,-118.50890398,No Damage,,0.0
5846009026,2359 HOLLISTON AVE ALTADENA CA 91001,34.1863787,-118.12349873,No Damage,Single Residence,0.0
5846001017,1191 E MENDOCINO ST ALTADENA CA 91001,34.18612049,-118.12611095,Destroyed (>50%),Single Residence,1.0
5848007005,1834 WALWORTH AVE PASADENA CA 91104,34.17741274,-118.13507707,Destroyed (>50%),Single Residence,1.0
5759008003,1495 RIVIERA DR PASADENA CA 91107,34.17216665,-118.07502677,Destroyed (>50%),Single Residence,1.0
5842021019,491 CONCHA ST ALTADENA CA 91001,34.20051472,-118.13386437,Destroyed (>50%),Single Residence,1.0
5848004002,1920 N EL MOLINO AVE PASADENA CA 91104,34.17881028,-118.13674642,No Damage,Single Residence,0.0
4491007004,3345 MANDEVILLE CANYON RD LOS ANGELES CA 90049,34.10401283,-118.50497921,No Damage,Single Residence,0.0
5751015008,1022 DEL REY AVE PASADENA CA 91107,34.16383786,-118.09690724,No Damage,Single Residence,0.0
4415015002,16869 W SUNSET BLVD LOS ANGELES CA 90272,34.04326376,-118.54601649,Destroyed (>50%),Single Residence,1.0
4431015132,1678 MICHAEL LN LOS ANGELES CA 90272,34.07852991,-118.56428449,No Damage,Multiple Residence,0.0
5857010021,2052 PINECREST DR ALTADENA CA 91001,34.19156275,-118.10941081,Destroyed (>50%),Single Residence,1.0
4412011018,620 SWARTHMORE AVE LOS ANGELES CA 90272,34.04093466,-118.52728468,Destroyed (>50%),Single Residence,1.0
4453030012,23454 W MOON SHADOWS DR MALIBU CA 90265,34.06719434,-118.65191473,No Damage,Single Residence,0.0
4450004035,20300 PACIFIC COAST HWY MALIBU CA 90265,34.03727817,-118.61670936,Destroyed (>50%),Single Residence,1.0
5845011010,2023 LEWIS AVE ALTADENA CA 91001,34.18059452,-118.13044006,No Damage,Single Residence,0.0
5835015017,76 MOUNTAIN VIEW ST ALTADENA CA 91001,34.18714127,-118.15254382,Destroyed (>50%),Single Residence,1.0
4420029004,1344 LUNA VISTA DR PACIFIC PALISADES CA 90272,34.06097219,-118.55063093,Affected (1-9%),Single Residence,0.0
4412011030,15333 DE PAUW ST LOS ANGELES CA 90272,34.04009709,-118.52683888,No Damage,Single Residence,0.0
4423028007,875 FISKE ST LOS ANGELES CA 90272,34.04512622,-118.5219794,Destroyed (>50%),Single Residence,1.0
5857019001,1780 N ALTADENA DR PASADENA CA 91107,34.17681116,-118.09840787,No Damage,,0.0
4431010040,1582 PALISADES DR LOS ANGELES CA 90272,34.076345,-118.56354984,No Damage,Multiple Residence,0.0
5828020011,222 VENTURA ST ALTADENA CA 91001,34.1893994,-118.15479148,Destroyed (>50%),Single Residence,1.0
5846021028,1472 CARROLL DR ALTADENA CA 91001,34.18653423,-118.12028718,Destroyed (>50%),Single Residence,1.0
4420016006,16498 EL HITO CT LOS ANGELES CA 90272,34.05877247,-118.5414305,No Damage,Single Residence,0.0
4431008014,1295 PALISADES DR LOS ANGELES CA 90272,34.0698675,-118.56197123,Destroyed (>50%),Multiple Residence,1.0
4431039003,16742 VIA PACIFICA LOS ANGELES CA 90272,34.07645462,-118.54857844,No Damage,Single Residence,0.0
5847006025,1297 E CALAVERAS ST ALTADENA CA 91001,34.1843201,-118.12389945,Destroyed (>50%),Single Residence,1.0
4419007048,926 GLENHAVEN DR LOS ANGELES CA 90272,34.05186003,-118.54519049,Destroyed (>50%),Single Residence,1.0
4419008025,848 LACHMAN LN LOS ANGELES CA 90272,34.0508151,-118.54449977,Minor (10-25%),Single Residence,0.0
4415012015,16918 MARQUEZ AVE LOS ANGELES CA 90272,34.04425233,-118.54847405,Destroyed (>50%),Single Residence,1.0
5847017008,1391 NEW YORK DR ALTADENA CA 91001,34.1788339,-118.12199304,No Damage,Single Residence,0.0
4419015183,734 PALISADES DR PACIFIC PALISADES CA 90272,34.05200588,-118.5523387,Destroyed (>50%),Multiple Residence,1.0
5835040022,2859 HIGHVIEW AVE ALTADENA CA 91001,34.19379104,-118.14566134,Destroyed (>50%),Single Residence,1.0
4416018024,541 PASEO MIRAMAR LOS ANGELES CA 90272,34.04669518,-118.55618524,No Damage,Single Residence,0.0
5829010031,369 W MARIGOLD ST ALTADENA CA 91001,34.20023476,-118.15301498,Destroyed (>50%),Single Residence,1.0
4411001020,15120 W SUNSET BLVD LOS ANGELES CA 90272,34.04498626,-118.52414111,Destroyed (>50%),Nonresidential Commercial,1.0
5829023002,523 W MARIPOSA ST ALTADENA CA 91001,34.19592296,-118.15841421,Affected (1-9%),Single Residence,0.0
4412021002,406 SWARTHMORE AVE LOS ANGELES CA 90272,34.03707274,-118.52818984,Destroyed (>50%),Single Residence,1.0
4431017009,17747 CAMINO DE YATASTO LOS ANGELES CA 90272,34.07959172,-118.5699272,No Damage,Single Residence,0.0
4443004015,18434 CLIFFTOP WAY MALIBU CA 90265,34.04444176,-118.57704103,Destroyed (>50%),Single Residence,1.0
5835019005,2241 NAVARRO AVE ALTADENA CA 91001,34.18412658,-118.1539594,Destroyed (>50%),Single Residence,1.0
4419016026,17071 BOLLINGER DR LOS ANGELES CA 90272,34.04270585,-118.5509714,Destroyed (>50%),Single Residence,1.0
4423029038,731 ILIFF ST LOS ANGELES CA 90272,34.04226394,-118.51822567,Destroyed (>50%),Single Residence,1.0
4419018026,16907 DULCE YNEZ LN LOS ANGELES CA 90272,34.04746124,-118.54938438,No Damage,Single Residence,0.0
